55.776345,12.505247,31.11777496337891
55.77638788183594,12.505355138671876,31.32055282592773
55.776430763671875,12.50546327734375,31.40683364868164
55.776473645507814,12.505571416015625,31.54388809204102
55.77651652734375,12.5056795546875,31.50938606262207
55.77655940917969,12.505787693359375,31.58902168273926
55.77660229101562,12.50589583203125,31.93845558166504
55.77664517285156,12.506003970703127,32.01008605957031
55.7766880546875,12.506112109375001,32.09392929077148
55.776730936523435,12.506220248046876,31.95818138122559
55.77677381835937,12.506328386718751,31.99670600891113
55.77681670019531,12.506436525390626,32.48921203613281
55.77685958203125,12.5065446640625,32.79623031616211
55.77690246386719,12.506652802734376,33.08059310913086
55.776945345703126,12.50676094140625,33.64118576049805
55.776988227539064,12.506869080078125,34.13162231445312
55.777031109375,12.50697721875,34.12971115112305
55.77707399121093,12.507085357421875,34.40754318237305
55.77711687304687,12.50719349609375,34.66347885131836
55.77715975488281,12.507301634765625,34.52505111694336
55.77720263671875,12.5074097734375,34.66527557373047
55.777245518554686,12.507517912109376,34.7694091796875
55.777288400390624,12.507626050781251,35.11803436279297
55.77733128222656,12.507734189453126,35.44646453857422
55.7773741640625,12.507842328125001,35.44042587280273
55.77741704589844,12.507950466796876,35.90481185913086
55.77745992773438,12.50805860546875,36.23698806762695
55.777502809570315,12.508166744140626,36.40701675415039
55.777545691406246,12.5082748828125,36.35489654541016
55.777588573242184,12.508383021484375,36.39741516113281
55.77763145507812,12.50849116015625,36.59086608886719
55.77767433691406,12.508599298828125,36.85190582275391
55.77771721875,12.5087074375,37.20497512817383
55.77776010058594,12.508815576171875,37.46516036987305
55.777802982421875,12.50892371484375,37.9669075012207
55.77784586425781,12.509031853515626,38.21637725830078
55.77788874609375,12.509139992187501,38.75662612915039
55.77793162792969,12.509248130859376,39.02432632446289
55.77797450976563,12.509356269531251,39.10726165771484
55.77801739160156,12.509464408203126,39.38261795043945
55.7780602734375,12.509572546875,39.19260025024414
55.778103155273435,12.509680685546876,39.35416793823242
55.77814603710937,12.50978882421875,39.79280090332031
55.77818891894531,12.509896962890625,40.10673904418945
55.77823180078125,12.5100051015625,39.99125671386719
55.77827468261719,12.510113240234375,39.66657638549805
55.778317564453125,12.51022137890625,39.39096450805664
55.778360446289064,12.510329517578125,39.40861511230469
55.778403328125,12.510437656250001,40.47731399536133
55.77844620996094,12.510545794921876,41.59267044067383
55.77848909179687,12.510653933593751,41.63119125366211
55.77853197363281,12.510762072265626,41.42516708374023
55.77857485546875,12.510870210937501,41.06776809692383
55.778617737304685,12.510978349609376,41.41507720947266
55.778660619140624,12.51108648828125,42.05503845214844
55.77870350097656,12.511194626953126,42.38541030883789
55.7787463828125,12.511302765625,41.60434341430664
55.77878926464844,12.511410904296875,41.41468811035156
55.778832146484376,12.51151904296875,41.60566711425781
55.778875028320314,12.511627181640625,41.73974227905273
55.77891791015625,12.5117353203125,41.87346649169922
55.77896079199218,12.511843458984375,42.08677673339844
55.77900367382812,12.511951597656251,42.3158073425293
55.77904655566406,12.512059736328126,42.43999099731445
55.7790894375,12.512167875000001,42.12392807006836
55.779132319335936,12.512276013671876,41.92888259887695
55.779175201171874,12.512384152343751,42.2313232421875
55.77921808300781,12.512492291015626,42.50471496582031
55.77926096484375,12.5126004296875,42.68201446533203
